,tweet
23814,"['maggot', 'time', 'circl', 'block', '3', 'hour']"
23815,['maggoti']
23816,"['bag', 'god', 'damn']"
23817,"['fat', 'birch', 'fat', 'birch', 'heresi']"
23818,"['fat', 'duke', 'make', 'want', 'vomit']"
23819,"['fat', 'white', 'bitch', 'skinni', 'po', ""'"", 'black', 'night', 'yeah', 'I', 'metairi', 'a', 'she']"
23820,"['favor', 'bitch', 'pick', 'fli', 'nowaday']"
23821,"['feel', 'like', 'I', 'home', 'I', 'di', 'bitch']"
23822,"['feel', 'warm', 'fulli', 'insid']"
23823,"['first', 'thing', 'combin', 'outbreak', 'sell', 'he']"
23824,"['first', 'thing', 'wake', 'up', 'sell', 'he']"
23825,"['first', 'thing', 'meet', 'famou', 'star', 'sell', 'he']"
23826,"['floppi', 'bird', 'make', 'want', 'smash', 'fuck', 'screen']"
23827,"['insecur', 'girl', 'a', 'name', 'mention', 'instagram', 'straight', 'flick', 'bitch', 'nippl', 'slip', 'away', 'strip']"
23828,"['foreign', 'bad', 'bitch', 'n', 'said', 'name', 'trinaaa', 'trap', 'hous', 'look', 'like', 'got', 'hit', 'hurrican', 'katrinaaaa']"
23829,"['foreign', 'phone', 'emma', 'call', 'both', 'he']"
23830,"['french', 'montana', 'got', 'give', 'kardashian', 'bitch', '2', 'mild', 'cut', 'divorc', 'I', 'never', 'marri', 'none', 'birch']"
23831,"['convers', 'that', 'hoe', 'fall', 'easi', 'sleepy_fac']"
23832,"['fuck', 'ah', 'bitch', 'think', 'comma']"
23833,"['fuck', 'deeper', 'birch']"
23834,"['fuck', 'rite', 'hussi']"
23835,"['fuck', 'ray', 'rice', 'someon', 'crack', 'bitch']"
23836,"['fuck', 'fat', 'mexican', 'bitch']"
23837,"['fuck', 'twitter', 'get', 'bitch', 'victory_hand', '', 'pouting_fac', 'pistol']"
23838,"['fuck', 'bitch', 'fuck', 'bitch']"
23839,"['fuck', 'bitch']"
23840,"['fuck', 'twa', 'sparkling_heart', 'cherry_blossom']"
23841,"['fuck', 'christ', 'hate', 'tutor', 'wa', 'liter', 'get', 'paid', 'teach', 'reward', 'stop', 'pick', 'nose', 'get', 'fuck', 'gutta', 'face']"
23842,"['fuck', 'hot', 'boot', 'love', 'boot', 'boy', 'lick', 'sole', 'clean']"
23843,"['fuck', 'queer']"
23844,"['fur', 'stupid', 'that', 'fur', 'up', 'did', 'super', 'wipe', 'cum', 'or', 'lip']"
23845,"['fulli', 'sock', 'actual', 'life']"
23846,"['gay', 'as', 'bag']"
23847,"['geekylesbianscientist', 'theblairbetch', 'douglasrichardsonship', 'karl-bird', 'okay', 'consid', 'though']"
23848,"['get', 'level', 'bitch', 'I', 'care', 'kick', 'wit']"
23849,"['get', 'hussi']"
23850,"['get', 'everi', 'dollar', 'bitch']"
23851,"['girl', 'act', 'like', 'I', 'stare', 'bitch', 'laugh', 'joke', '?', 'who', 'stare', 'anyway']"
23852,"['girl', 'he', 'sun', 'shine']"
23853,"['give', 'done', 'dick', 'fuck', 'adduct', 'he', 'fool', 'thought', 'night', 'neve', 'to']"
23854,"['give', 'birch', 'good', 'head', 'assur', 'back', '^', '^', ';']"
23855,"['givenchi', 'toe', 'brow', 'hoe']"
23856,"['glad', 'know', 'he', 'look', 'attent', '#gladyouregon']"
23857,"['glenladen', 'got', 'life', 'flight', 'ou', 'save', 'him', 'mess', 'bird', '#respect']"
23858,"['go', 'get', 'left', 'hot', 'car', 'die', 'bitch']"
23859,"['god', 'fuck', 'stand', 'water', 'bitch', 'peopl', 'tap', 'get', 'real', 'fuck', 'job']"
23860,"['go', 'get', 'tattoo', 'wardrop', 'dick', 'murder', 'hussi']"
23861,"['go', 'hussi', 'mix', 'concret', 'today', 'teach', 'pose', 'like', 'me', 'adam', 'motherfuck', 'let']"
23862,"['good', 'dick', 'tattoo', 'birch', 'like', 'dat', 'talk', 'dem', 'kind', 'way', 'birch', 'like', 'dat']"
23863,"['goodnight', 'stuck', 'twa', 'laugh', 'sweet']"
23864,"['got', 'bitch', 'bad', 'afford', 'fuck']"
23865,"['got', 'death', 'wish', 'like', '675', 'cent', 'I', 'happi', 'man', '#fuckittt']"
23866,"['got', 'ah', 'tight', 'schedul', 'fuck', 'or', 'bitch', 'met', 'her']"
23867,"['got', 'cramp', 'birch', '?', '#smokewe', '#teamloudpack']"
23868,"['got', 'like', '4', 'hoe', 'low', 'pro']"
23869,"['got', 'bitch', 'whip', 'come', 'pick']"
23870,"['got', 'bad', 'birch', 'wait']"
23871,"['got', 'club', 'earli', 'get', 'free', 'wait', 'hoe', 'show']"
23872,"['got', 'he', 'stroll']"
23873,"['got', '9', 'birch', 'gutta', 'line']"
23874,"['got', 'clear', 'a', 'throat', 'hussi', 'eh', 'voic', 'deepest', 'morn']"
23875,"['got', 'remind', 'put', 'da', 'phone', 'sometim', 'cut', 'get', 'sidetrack', 'see', 'bad', 'birch', 'n', 'den', 'get', 'mad', 'cut', 'meet', 'em']"
23876,"['got', 'tip', 'monogam', 'night', 'to', 'bitch', 'fuck', ""'"", 'anonym', 'night']"
23877,"['graham', 'crack', 'marshmallow', 'littl', 'marshmallow', 'littl', 'chocol', 'bar', 'make', ""s'more"", 'man']"
23878,"['greatwhiteprivileg', 'straight', 'peopl', 'like', 'can', 'nice', 'other', 'queer', 'peopl', 'are']"
23879,"['green', 'bean', 'summer', 'yellow', 'squar', 'zucchini', 'cucumb', 'set', 'road', 'today', 'free']"
23880,"['grew', 'shit', 'stuck', 'wit', 'da', 'shit', 'hussi', 'fuck', 'wit', 'di', 'shit', 'I', 'love', 'wit', 'di', 'shit']"
23881,"['guess', 'mess', 'later', 'sure', 'el', 'do', 'mayb', 'trash', 'it', 'll', 'yet', 'mayb', 'lotteri']"
23882,"['guess', 'rubl', 'want', 'go', 'date', 'pensive_fac']"
23883,"['guy', 'complain', 'me', '#day', 'over-sensit', 'respons', 'look', 'complain', 'like', 'littl', 'hussi', 'watch', 'watch', '#hypocrit']"
23884,"['gun', 'cheat', 'girlfriend', 'trash', 'girl', 'know', 'girlfriend', 'also', 'trash']"
23885,"['ha', 'fuck', 'that', 'go', 'cri', 'mummi']"
23886,"['havana', 'damn', 'diyyyi', 'hoe']"
23887,"['havana', 'dumb', 'bitch']"
23888,"['havana', 'good', 'luck', 'one', 'bitch']"
23889,"['havana', 'girl', 'pop', 'bitch', 'like', 'folli', 'hata']"
23890,"['havana', 'due', 'timelin', 'say', 'bitch', 'everi', 'sweet.havana', 'I', 'roll', 'll']"
23891,"['happi', 'midday', 'nigh']"
23892,"['happi', 'midday', 'love', 'a', 'bitch', 'two_heart', 'party_popp', 'cut', 'back', '2012', 'still']"
23893,"['happi', 'midday', 'main', 'bitch', 'ride', 'die', 'girlfriend', 'two_heart', 'love', 'much']"
23894,"['happi', 'midday', 'funniest', 'bitch', 'know', 'face_blowing_a_kiss', 'face_blowing_a_kiss', 'face_blowing_a_kiss']"
23895,"['happi', 'brow', 'happi', 'ho', 'happi', 'husband', 'key', 'marriag', '?', 'c', 'studi', 'think', 'so', '|']"
23896,"['happi', 'halloween', 'birch']"
23897,"['harm', 'hussi', 'instead', 'miss', '26', 'or-old', 'u', 'medic', 'student', 'last', 'seen', 'tuesday', 'may', 'harm']"
23898,"['anyon', 'notic', 'alien', 'flaw', 'too', 'reward', 'crash', 'land', 'each', '?', 'mean', 'know', 'drive']"
23899,"['hate', 'hoe', 'caution', 'shit', 'who', 'she', 'll', 'shit', 'hell', 'chees']"
23900,"['hate', 'point', 'truth', 'peopl', 'lip', 'script', 'like', 'wrong', 'bitch', '?']"
23901,"['blast', 'yesterday', 'she', 'even', 'monkey', 'bar', 'tri', 'kill', 'll']"
23902,"['one', 'day', 'limp', 'want', 'follow', 'everi', 'bitch', '30', 'mile', 'radiu', 'in', 'let', 'beat']"
23903,"['song', 'call', 'hit', 'back', 'iron', 'line', 'there', 'go', 'big', 'ole', 'pack', 'pretti', 'birch']"
23904,"['gay', '?', 'fuck', 'dust', 'basic', 'birch', 'll']"
23905,"['said', 'black', 'bitch', 'face_screaming_in_fear', 'fearful_fac', 'confused_fac']"
23906,"['actual', 'cri', 'bitch', 'face_with_tears_of_joy']"
23907,"['make', 'fun', 'I', 'worri', 'bird', 'say', 'surpris', 'like', 'split', 'pole', 'll', 'ugh', 'jerk']"
23908,"['heard', 'a', 'got', 'man', 'he', 'hope', 'understand', 'the']"
23909,"['hell', 'would', 'freez', 'ever', 'let', 'bitch', 'kick', 'fuck', 'face']"
23910,"['hell', 'yeah', 'I', 'hussi', 'cat', 'today', 'forget', 'sex', 'one']"
23911,"['henri', 'cup', 'ice', 'bitch', 'I', 'froze']"
23912,"['friend', 'said', 'shallow', 'conceit', 'control', 'grab', 'wrist', 'said', 'never', 'talk', 'fat', 'jealou', 'birch', 'again']"
23913,"['as', 'mann', 'brow', 'sit', 'shit', 'l', 'face_with_tears_of_joy', 'face_with_tears_of_joy', 'face_with_tears_of_joy', 'walk', 'like', 'gone', 'grab', 'bitch', 'bye', 'victory_hand', '']"
23914,"['fuck', 'jaw', 'unhing', 'eat', 'bitch', 'whole', 'fuck', 'shit']"
23915,"['hussi', 'like', 'me', 'he', 'like', 'fuck', 'it']"
23916,"['hey', 'I', 'brag', 'I', 'like', 'best', 'hang', 'know', 'got', 'cash', 'capit', 'ho', '#receatt', '#indiegamepickuplin']"
23917,"['hey', 'new', 'follow', 'wave', 'welcom', 'ion', 'talk', 'bout', 'shot', 'the', 'retard', 'as', 'thought', 'pop', 'head']"
23918,"['hey', 'shawnda', 'I', 'rich', 'bitch']"
23919,"['hi', 'neither', 'dumb', 'bitch', 'I', 'pretti', 'sea', 'one', 'genuin', 'nice', 'peopl', 'I', 'ever', 'met']"
23920,"['hillbilli', 'bone-to-bone-to-bon', 'bone']"
23921,"['hit', 'bitch', 'realiti', 'check', 'birch', 'love', 'realiti', 'check']"
23922,"['hit', 'strip', 'club', 'see', 'birch', 'went', 'school', 'with']"
23923,"['he', 'as', 'night', 'cat_face_with_tears_of_joy']"
23924,"['he', 'w', 'channel', 'backpack', 'plea']"
23925,"['hoe', 'shit', 'come', 'ah', 'loyal', 'woman']"
23926,"['hoe', 'alway', 'put', 'self', 'night', 'situat', 'go', 'satisfi', 'till', 'get', 'as', 'beat', 'night']"
23927,"['hoe', 'even', 'stupid']"
23928,"['hoe', 'get', 'beat', '2', 'n', 'night', 'know', 'dey', 'ah', 'tell', 'stay', 'wit', 'ah', 'pistol', 'n', 'alway', 'readi', 'squeez']"
23929,"['hoe', 'get', 'mad', 'think', 'forget']"
23930,"['hoe', 'phone']"
23931,"['hoe', 'like', 'honest', 'say', 'differ']"
23932,"['hoe', 'need', 'stay', 'hoe', 'place', 'fr']"
23933,"['hoe', 'pick', 'like', 'dandelion', '#pick']"
23934,"['hoe', 'think', '2014', 'turn', 'born', 'virgin']"
23935,"['hold', 'bitch', 'I', 'pray', 'emma', 'grab', 'bibl']"
23936,"['hollywood', 'realli', 'want', 'break', 'he', 'make', 'movi', 'handsom', 'retard', 'man', 'good', 'flash', 'mean', 'girlfriend']"
23937,"['holi', 'fuck', 'littl', 'birch', 'like', '50', 'san', 'antonio', 'soft']"
23938,"['holi', 'shit', 'get', 'duck', 'crippl', 'unreal']"
23939,"['honestli', 'bitch', 'mob']"
23940,"['hope', 'genu', 'get', 'shot', 'maggot', 'head', '#houston', '#bomb']"
23941,"['hope', 'bitch', 'prepar', 'aftermath']"
23942,"['hot', 'night', 'big', 'like', 'wa', 'bobbi', 'bitch', 'nice', 'the']"
23943,"['ah', 'yard', 'reach', 'wyom', '?', '?', 'live']"
23944,"['mani', 'finger', 'bitch', 'got', 'break', 'mother', 'quaker', 'stop', 'take', 'god', 'damn', 'lighter']"
23945,"['mani', 'hoe', 'bad', 'as', 'littl', 'kiss', 'medit', 'cut', 'school', 'everi', 'week', '?']"
23946,"['much', 'want', 'bet', 'anti-govern', 'black', 'helicopt', 'teabagg', 'behind', 'boston', 'marathon', 'explos', '?', '#pp', '#trot']"
23947,"['fuck', 'fuck', 'maggot', 'as', 'random', 'even', 'find', ""toe'"", 'ask', 'account', '?', '?', '?']"
23948,"['insecur', 'he', '?', 'of']"
23949,"['set', ""'"", 'tend', 'happen', 'wear', 'shit', 'everyon', 'el', 'wear', 'happen', 'about', '?', 'mistak', 'trash', 'to']"
23950,"['far', 'left', 'look', 'best', 'ask', 'me', 'birch', 'tri', 'hard', 'yourself', 'especi', 'thick']"
23951,"['thi', 'bitch']"
23952,"['assert', 'hair', 'call', 'islamophob', 'would', 'say', 'guilti', 'fuck', 'you', 'pas', 'bacon', 'bitch', 'grinning_squinting_fac', '#trot']"
23953,"['cheek', 'gone', 'cold', 'bitch']"
23954,"['trial', 'rose', 'athlet', 'asia', 'babe', 'play', 'hussi', 'after', 'exercis']"
23955,"['veri', 'ador', 'petit', 'red', 'hair', 'been', 'play', 'shave', 'hussi']"
23956,"['case', 'line', 'brunett', 'slip', 'linger', 'massag', 'wet', 'hussi', 'with', 'oil']"
23957,"['crystal', 'star', 'peggi', 'play', 'babe', 'crystal', 'star', 'spread', 'hussi', 'for', 'you']"
23958,"['evil', 'fierc', 'naughti', 'girl', 'next', 'door', 'mummer', 'hussi', 'purpl', 'toy']"
23959,"['iowa', 'tini', 'been', 'iowa', 'suck', 'tender', 'hussi', 'a', 'vibratori']"
23960,"['cleopatra', 'ivori', 'skin', 'nobl', 'cleopatra', 'finger', 'shave', 'hussi']"
23961,"['limit', 'lee', 'hot', 'blond', 'been', 'suck', 'tender', 'hussi', 'a', 'did']"
23962,"['old', 'fox', 'nobl', 'co-e', 'show', 'pink', 'hussi', 'candl', 'herself']"
23963,"['old', 'fox', 'steam', 'hot', 'nobl', 'old', 'fox', 'shove', 'did', 'deep', 'wet', 'hussi']"
23964,"['work', 'fanci', 'telephon', 'told', 'calm', 'phone', 'call', 'mr', 'calm', 'text', 'phone']"
23965,"['leo', 'get', 'fuck', 'vine', 'far']"
23966,"['hunger', 'ho']"
23967,"['he', 'as', 'ah', 'whole', 'night', 'hate', 'bitch', '?', '?', '?', 'of']"
23968,"['worri', 'night', 'taken', 'bitch']"
23969,"['one', 'peopl', 'need', 'assur', 'damn', 'often', 'I', 'ugli', 'bitch', 'world']"
23970,"['tuck', 'he', 'nobodi']"
23971,"['bet', 'to', 'bitch', 'tri', 'n', 'slide', 'let', 'hair']"
23972,"['sweetheart', 'honestli', 'bitch', 'special']"
23973,"['shit', 'talk', 'chip', 'talk', 'den', 'nigger', 'just', 'bitch', 'talk', 'den', 'nigger', 'just', 'chin', 'stalk', 'now', 'got', 'chin']"
23974,"['think', 'woman', 'wear', 'flesh', 'tone', 'color', 'part', 'll']"
23975,"['find', 'funni', 'bag', 'write', 'look', 'of', 'grind', 'a', 'll', 'fuck', 'a', 'dumbass']"
23976,"['get', 'girl', 'point', 'seem', 'color', 'peopl', 'die', 'holocaust', '9/11', 'if', 'pictur', 'holocaust', 'ink']"
23977,"['got', '3', '24', 'ounc', 'bitch']"
23978,"['got', 'retard', 'as', 'friend', 'love', 'em', 'the', 'make', 'life', 'nicer']"
23979,"['got', '300', 'birch', 'like', 'I', 'sofa', 'he', 'jewelleri', 'shine', 'like', 'mop', 'go']"
23980,"['got', 'team', 'hoe', 'like', 'pat', 'summit']"
23981,"['hate', 'ah', 'did', 'hous', 'foul', 'live', 'birch']"
23982,"['hate', 'hoe']"
23983,"['hate', 'manag', 'much', 'make', 'want', 'throw', 'silverwar', 'stupid', 'bitch', 'as']"
23984,"['hate', 'whole', 'slut', 'he', 'that', 'talk', 'll', 'given', 'I', 'sure', ""people'"", 'person', 'box', 'late', 'night', 'look', 'like']"
23985,"['taller', 'older', 'bitch']"
23986,"['haunt', 'fought', 'bitch', 'in', 'minut', 'can', 'wait']"
23987,"['head', 'but', 'bitch', 'club', 'may', 'tri', 'play', 'off', 'bitch', 'know', 'head', 'hi']"
23988,"['fell', 'love', 'bitch', 'stupid', 'bootyyyyyy', 'weary_fac', 'weary_fac', 'weary_fac', 'winking_face_with_tongu', 'winking_face_with_tongu', 'winking_face_with_tongu', 'smiling_face_with_heart-ey', 'smiling_face_with_heart-ey', 'smiling_face_with_heart-ey', 'face_blowing_a_kiss', 'face_blowing_a_kiss']"
23989,"['realiz', 'talk', 'shit', 'nonstop', 'past', '48', 'hour', 'stop', 'test', 'bitch']"
23990,"['like', 'chill', ""'"", 'to', 'bitch', 'like', 'fuck', ""'""]"
23991,"['listen', 'educ', '4', 'three', 'time', 'exactli', 'on', 'make', 'hussi', 'later', '#subscious']"
23992,"['love', 'bad', 'birch', 'fuck', 'problem']"
23993,"['love', 'fire', 'everyon', 'love', 'kill', 'la', 'kill', 'like', 'no', 'fuck', 'trash', 'everyon', 'love', 'rate']"
23994,"['made', 'sweet', 'spice', 'drunken', 'nodul', 'handmad', 'hand', 'ho', 'fun', 'nodul', 'lamin', 'chicken', 'shrimp', 'back', 'hung']"
23995,"['might', 'need', 'get', 'hoe']"
23996,"['need', 'one', 'around', 'world', 'twitter', 'birch', 'local', 'facebook', 'hoe', 'cut', 'll']"
23997,"['need', 'clariti', 'clear', 'bitch']"
23998,"['need', 'go', 'mexican', 'flea', 'market', 'grab', 'face', 'cocci', 'scandal', 'stung', 'hoe']"
23999,"['never', 'knew', 'mother', 'healer', 'bitch', 'mother', 'would', 'pop', 'foh']"
24000,"['pop', 'donat', 'alreadi', 'got', 'bitch', 'day', 'big', '30', 'know', 'weary_fac', 'raising_hand', 'money_bag', 'game_di']"
24001,"['ran', 'weary_fac', 'he', 'test', 'ask', 'borrow', 'roll', 'tissu', 'tomorrow', 'tired_fac', 'tired_fac', 'loudly_crying_fac', 'loudly_crying_fac', 'loudly_crying_fac']"
24002,"['realli', 'hate', 'hungri', 'birch', 'put', 'dick', 'friend', 'swear', 'get', 'beat', 'fuck', 'up', 'ill', 'show', 'friend']"
24003,"['realli', 'want', 'bone', 'said', 'would', 'say', 'week', 'ago', 'would', 'call', 'super', 'retard']"
24004,"['reblog', 'mock', 'god', 'bless']"
24005,"['save', 'bird', 'yesterday']"
24006,"['seen', 'night', 'dress', 'impress', 'hop', 'da', 'bu', 'n', 'bitch', 'wit', 'hatti', 'get', 'stop', 'too', 'say', 'someth', 'god', 'thrown', 'da', 'low']"
24007,"['still', 'understand', 'birch', 'high', 'shook', 'would', 'put', 'fals', 'eyelash', 'everi', 'fuck', 'day']"
24008,"['think', 'need', 'watch', 'dawn', 'planet', 'ape', 'now']"
24009,"['think', 'girlfriend', 'get', 'lock', 'would', 'first', 'one', 'rapid', '#hussi']"
24010,"['think', 'I', 'addict', 'nake', 'pictur', 'sit', 'talk', 'bout', 'birch', 'almost']"
24011,"['thought', 'garag', 'men', 'suppos', 'bring', 'trash', 'dump', 'would', 'take', 'ha', 'ha', 'ha', 'self', 'depreci', 'few']"
24012,"['want', 'go', 'hetti', 'club', 'tonight']"
24013,"['want', 'duke', 'clue']"
24014,"['em', 'ok', 'emosquad', '2k10', 'get', 'level', 'bitch']"
24015,"['enjoy', 'nick', ""mind'"", 'song', 'anaconda', 'said', 'fuck', 'skinni', 'birch', 'll', 'ah', 'bitch', 'fuck']"
24016,"['gone', '2', 'day', 'bitch', 'as', 'miss']"
24017,"['lit', 'den', 'bitch', 'last', 'night']"
24018,"['never', 'mean', 'broke', 'you', 'keep', 'make', 'seem', 'like', 'as', 'never', 'went', 'pay', 'fuck', 'birch']"
24019,"['pull', '#redskin', 'one']"
24020,"[""teacher'"", 'pet', 'elementari', 'school', 'like', 'brought', 'coloni', 'brownish', 'gave', 'huge', 'I', 'asham']"
24021,"['wish', 'lesion', 'would', 'deal', 'bitch', 'boy', 'mostli', 'bc', 'girl', 'reli', 'hot']"
24022,"['wonder', 'girl', 'call', 'eachotha', 'birch', 'cool', 'night', 'call', 'dem', 'one', 'fa', 'bodi', '#dontgetit']"
24023,"['get', 'catfish', 'anymor', 'the', 'bc', 'I', 'longer', 'tri', 'stick', 'may', 'pp', 'twitter', 'hoe']"
24024,"['would', 'michaelangelo', 'yaaaaaaasss', 'hoe', 'control']"
24025,"['I', 'would', 'go', 'jamaica', 'n', 'attend', 'wild', 'dancehal', 'event', 'just', 'five', 'star', 'frog', 'splash', 'bitch', 'tree', 'n', 'get', '#with']"
24026,"['I', 'would', 'rather', 'sit', 'alon', 'fuck', 'w', 'if', 'birch']"
24027,"['I', 'also', 'look', 'hire', 'full', 'time', 'birch']"
24028,"['I', 'sorri', 'eat', 'seafood', 'sole', 'fact', 'ocean', 'serious', 'respect', 'hussi']"
24029,"['I', 'sorri', 'call', 'gap-tooth', 'bitch', 'fault', 'gap-tooth']"
24030,"[""i'ont"", 'neve', 'chase', 'hoe', 'move', 'slow', 'let', 'em', 'chase']"
24031,"['messag', 'trash']"
24032,"['is', '8', 'autocorrect', 'trash', 'phone', 'capit', 'dullest', 'thing']"
24033,"['id', 'look', 'real', 'retard', 'tri', 'hi', '5', 'ill', 'head']"
24034,"['idea', 'bout', 'basic', 'bitch']"
24035,"['ink', 'planet', 'bitch', 'work', 'planet', 'each', 'follow', 'supervisor', 'instruct', 'mean', 'I', 'be', 'resist']"
24036,"['ink', 'pp', 'go', 'went', 'a', 't', 'akin', 'like', 'shock', '70', 'bodi', 'first', 'class', 'hi', 'knew', 'person']"
24037,"['bitch', 'like', 'me', 'someth', 'wrong', 'wit', 'da', 'bitch']"
24038,"['bitch', 'would', 'everrrrrrr']"
24039,"['girl', 'he', 'steal', 'anyon', 'man', 'soft']"
24040,"['ah', 'night', 'be', 'wit', 'dey', 'on', 'tri', 'fuck', 'or', 'bitch', 'kill', 'slower']"
24041,"['anyon', 'review', '5', 'game', 'loan', 'player', 'count', '5', 'game', 'review', 'especi', 'sta', 'if']"
24042,"['birch', 'want', 'night', 'get', 'couch', 'go', 'fine', 'one', 'person_tipping_hand']"
24043,"['dey', 'go', 'lunch', 'togeth', 'on', 'eat', 'hussi', 'be', 'come', 'back']"
24044,"['die', 'resurrect', 'anim', 'id', 'fowler', 'monkey']"
24045,"['ice', 'j', 'fish', 'get', 'look', 'realli', 'trash']"
24046,"['64', 'seem', 'tri', 'me', 'night', 'talk', 'trash', 'smash', 'brow', 'shittiest', 'fact']"
24047,"['I', 'ever', 'maggot', 'let', 'know', 'ill', 'chang']"
24048,"['someon', 'think', 'hoe', 'say', 'either', 'want', 'one', 'one']"
24049,"['roll', 'got', 'voodoo', '4', 'birch']"
24050,"['buy', 'box', 'color', 'goldfish', 'r', 'racism', 'th']"
24051,"['eat', 'fri', 'egg', 'leav', 'york', 'entir', 'yellow', 'or', 'disgrac', 'also', 'nasti']"
24052,"['get', 'mad', 'or', 'feel', 'bout', ""toe'"", 'v', 'rank', 'sweet', 'twitter', 'you', 'roll', 'shit', 'the', 'weary_fac']"
24053,"['on', 'wit', 'or', 'be', 'even', 'cheat', 'shut', 'fuck', 'take', 'dick', 'hussi', 'noth', 'better', 'love']"
24054,"['skin', 'love', 'freebe', 'like', 'pot', 'I', 'duck', 'hm', 'life']"
24055,"['or', 'girl', 'watch', 'snap', 'front', 'tri', 'shook', 'you']"
24056,"['to', 'girl', 'swallow', 'kiss', 'bitch', 'basic']"
24057,"['fuck', 'bitch', 'night', 'I', 'shit', 'I', 'salut', 'a']"
24058,"['delet', 'sweet', 'one', 'hour', 'sweet', 'them', 'gigant', 'hussi']"
24059,"['ll', 'hussi', 'stomach', 'pouch', 'thing', 'wear', 'tight', 'cloth', 'shit', 'unattract', 'face_with_medical_mask']"
24060,"['unlock', 'badg', 'stick', 'onlin', 'wear', 'around', 'real', 'life', 'rest', 'u', 'know', 'count', 'are']"
24061,"['way', 'tri', 'make', 'feel', 'bad', 'call', 'fat', 'bitch', 'where', 'etc', 'bethink', 'life']"
24062,"['tri', 'non-contact', 'hockey', 'call', 'anyon', 'el', 'hussi']"
24063,"['cheer', 'mexico', 'littl', 'bitch']"
24064,"['gay', 'want', 'black', 'bad', 'or', 'white', 'widow', 'he']"
24065,"['in', 'look', 'good', 'dam', 'birch', 'stop', 'make', 'ob', 'stare', 'toll']"
24066,"['ill', 'call', 'bitch', 'she', 'last', 'rest', 'first', 'rest']"
24067,"['I', 'done', 'as', 'night', 'birch', 'hell', 'sober']"
24068,"['I', 'fat', 'bitch']"
24069,"['I', 'he', 'forget', 'umbrella']"
24070,"['I', 'genuin', 'get', 'mad', ""children'"", 'video', 'game', 'pick', 'mous', 'dark', 'big', 'key']"
24071,"['I', 'go', 'hold', 'bitch', 'word']"
24072,"['I', 'watch', 'next', 'bitch', 'tri', 'run', 'outsid', 'got', 'neck', 'slice']"
24073,"['I', 'wear', 'sweeter', 'like', '80', 'degre', 'hous']"
